raw_item_id,item_idx
763943001,265
753737005,266
803772003,267
739348004,268
853807001,269
771557002,270
842302002,271
744306001,272
763270005,273
754323004,274
690734002,275
536139012,276
658298001,277
706016011,278
516859008,279
777070004,280
399223001,281
830770002,282
836009003,283
733100005,284
603145002,285
160442007,286
189634001,287
146730001,288
335991001,289
436083002,290
536139006,291
800807002,292
658558001,293
800807001,294
787741001,295
806775001,296
764405001,297
809874004,298
809874002,299
812371001,300
768912001,301
720125002,302
751591001,303
740902006,304
824148002,305
568597006,306
742747002,307
765907005,308
809240001,309
156231001,310
681179002,311
840566001,312
781613010,313
608776002,314
777148001,315
562245015,316
664074068,317
554477005,318
758226003,319
554477020,320
701134020,321
701134021,322
727954001,323
735607005,324
608069040,325
785853003,326
781381004,327
724252003,328
698543007,329
819404003,330
852767005,331
794819002,332
751471016,333
562245050,334
399256005,335
399087040,336
781613011,337
827635002,338
732429004,339
687704012,340
732429003,341
717811002,342
715913001,343
848991001,344
747984001,345
781688001,346
764624005,347
789010001,348
680391021,349
814634005,350
465655024,351
772576001,352
809549001,353
772578001,354
708311010,355
760123002,356
784644001,357
768932001,358
564786001,359
659832001,360
699293008,361
794971002,362
761204005,363
823430001,364
832264001,365
814847001,366
793348001,367
800800001,368
729928016,369
814684001,370
756318004,371
555109001,372
754132019,373
807926002,374
679284006,375
805579001,376
777136004,377
174057033,378
791657002,379
800534002,380
744306003,381
820135001,382
816336003,383
789304001,384
795536002,385
704630008,386
783245003,387
751998004,388
751399005,389
656491006,390
543035016,391
787481002,392
399256001,393
835801001,394
831211002,395
820635001,396
774148003,397
793108001,398
706371002,399
793108003,400
812320003,401
796210002,402
756318001,403
721266006,404
721267003,405
790976006,406
791733001,407
810419002,408
800389002,409
772558001,410
713995003,411
742912003,412
805406003,413
777143003,414
763711009,415
778064018,416
762856008,417
386463001,418
819547001,419
608776021,420
618800001,421
399223059,422
611020015,423
399223033,424
449897049,425
633152003,426
794116001,427
779324007,428
673396002,429
658495001,430
727808002,431
765362002,432
630777009,433
699923044,434
708311018,435
685814002,436
487722008,437
785060001,438
823494002,439
682509001,440
721266002,441
682511002,442
598755015,443
842605003,444
685017007,445
658030017,446
808584001,447
814224001,448
658030029,449
856440001,450
797078014,451
854365001,452
732017001,453
658030006,454
658030016,455
658030011,456
799487002,457
792245003,458
775996009,459
719957010,460
605106006,461
516712010,462
654590001,463
395127006,464
736573003,465
678687001,466
798827001,467
812027002,468
755754003,469
689009001,470
577675002,471
829846002,472
812167004,473
756198003,474
764088001,475
836096002,476
751471001,477
663564007,478
735840006,479
413029008,480
621381009,481
689563003,482
534181012,483
534181009,484
753210003,485
695326003,486
763282007,487
743840001,488
784427002,489
807064002,490
807064001,491
712216001,492
859232001,493
190021003,494
575347010,495
793371001,496
675662009,497
733100004,498
809230001,499
802077002,500
802077001,501
757903001,502
754362009,503
809521001,504
857880002,505
792490002,506
759796003,507
828305002,508
768147004,509
820464002,510
801309010,511
781758003,512
761296004,513
784467005,514
807926001,515
792490001,516
783384005,517
806012004,518
821673001,519
814634004,520
803757004,521
765972001,522
749400004,523
637411001,524
777229004,525
835247002,526
859073001,527
740820001,528
679853020,529
790383003,530
757906004,531
794054001,532
784276004,533
555109002,534
820428002,535
779324004,536
822180001,537
796210010,538
673677002,539
795836027,540
584298010,541
338016009,542
452818001,543
754596002,544
584298032,545
587026038,546
754596001,547
795836021,548
767317001,549
813880002,550
741478003,551
401044029,552
754223007,553
727029005,554
739826004,555
742561004,556
768551003,557
710194003,558
710194001,559
710194005,560
547780025,561
788176005,562
796314002,563
736531006,564
852465001,565
823317003,566
804750002,567
685814045,568
719484004,569
568601006,570
730683002,571
568808001,572
770315005,573
762097001,574
657165018,575
788455002,576
816832002,577
719957009,578
785069001,579
790383006,580
811200001,581
740803002,582
762205005,583
688464001,584
487722001,585
399136009,586
399136027,587
533406005,588
749415005,589
785089001,590
201219003,591
842302001,592
748140001,593
746849001,594
744918002,595
714828001,596
833781001,597
787175002,598
821683002,599
821683001,600
763668005,601
837360001,602
521779002,603
685814003,604
780361002,605
780361003,606
685814001,607
780361004,608
766965001,609
789780001,610
767325001,611
789124002,612
706016019,613
683001016,614
399201045,615
788326004,616
804190002,617
832820002,618
764582002,619
761622002,620
577512001,621
652730004,622
732412003,623
687524010,624
687524011,625
756720001,626
573716012,627
679854005,628
789119002,629
661794002,630
733100006,631
640176006,632
778745003,633
696749001,634
700758001,635
741843001,636
704756001,637
809883002,638
399087015,639
399087047,640
710876001,641
742561001,642
650122001,643
784624001,644
739239006,645
721609001,646
789028003,647
763171003,648
804691002,649
799627001,650
791293002,651
801309002,652
408664009,653
777148002,654
821674001,655
777148006,656
811388001,657
779945002,658
737224003,659
764387001,660
598515006,661
809200001,662
304786008,663
771716001,664
824432001,665
754751001,666
787880005,667
763084001,668
783707026,669
731925001,670
406724024,671
817867001,672
241602018,673
697780001,674
808563002,675
789309003,676
828652001,677
685813002,678
854993001,679
685814005,680
795991002,681
715624008,682
809757002,683
746775008,684
780209001,685
737260001,686
682771005,687
805032001,688
797267001,689
732409001,690
704720001,691
619884017,692
599580041,693
754404006,694
751295002,695
698302016,696
633977001,697
691072008,698
801192002,699
820436001,700
570004045,701
732413001,702
543035013,703
722203002,704
715828013,705
819140001,706
788632005,707
749615001,708
721135003,709
796275003,710
794007001,711
771602003,712
664189001,713
721320001,714
241412052,715
791293001,716
799070001,717
768739001,718
757971003,719
682670002,720
712216005,721
739953002,722
793385007,723
740216005,724
831918001,725
780510004,726
851090001,727
784698001,728
622962001,729
837788001,730
857880003,731
611024001,732
708021009,733
842361001,734
740498006,735
703152007,736
739348006,737
679280001,738
797089001,739
694848006,740
841260002,741
703133001,742
756099007,743
744934004,744
797892001,745
784396004,746
784276001,747
714927002,748
800421001,749
820507004,750
681180035,751
807172001,752
701574003,753
587137009,754
784485001,755
789049007,756
656491001,757
742124002,758
722468001,759
754257001,760
742038005,761
797529001,762
700761003,763
737222003,764
539291001,765
539291014,766
756687002,767
413707031,768
789729001,769
852910001,770
763469002,771
796210001,772
828114002,773
777070005,774
727808017,775
777070009,776
727808007,777
829717003,778
761204002,779
862590001,780
751530004,781
752857003,782
801554002,783
810820001,784
792517001,785
749395001,786
642437009,787
798827003,788
725718001,789
769814012,790
783707064,791
706271021,792
809238001,793
701721001,794
754697013,795
795552001,796
640174002,797
758790001,798
732412002,799
449263005,800
700761005,801
466595003,802
721390013,803
746592001,804
763282001,805
664319001,806
734592004,807
584631055,808
784650001,809
826213001,810
543054015,811
821031002,812
827637001,813
787181001,814
831211001,815
843695001,816
609598006,817
806012001,818
772785001,819
826760004,820
712711001,821
756687012,822
678086001,823
794575004,824
794575005,825
824911001,826
678086007,827
794575003,828
746011005,829
748588001,830
685812003,831
669091001,832
562245061,833
562245001,834
787481005,835
804955001,836
739953003,837
739953006,838
824774001,839
751939004,840
730889001,841
805683001,842
772902001,843
816586003,844
679285006,845
729136001,846
685813016,847
733045002,848
756428001,849
820225001,850
461327018,851
783244001,852
570004062,853
727808009,854
448515001,855
490176004,856
812167002,857
501616007,858
781758004,859
798734001,860
843465004,861
713995005,862
843465005,863
807241001,864
776850003,865
801554001,866
779098001,867
696209004,868
555102001,869
575542001,870
556539016,871
610776002,872
828114001,873
478646003,874
732409035,875
729928001,876
701134017,877
783707056,878
797608001,879
786022001,880
674059003,881
787307001,882
823430002,883
727719003,884
761418001,885
762853001,886
804292001,887
751583002,888
863928001,889
743681002,890
485748004,891
614496001,892
706016003,893
399201002,894
681373005,895
756522002,896
797680003,897
706459002,898
706460002,899
395127012,900
779349001,901
783734001,902
762796006,903
584631023,904
622963001,905
792517002,906
819485001,907
805921001,908
875287001,909
752869002,910
820613001,911
807379001,912
578630002,913
774224002,914
791637002,915
751287001,916
737543002,917
739363001,918
700746004,919
851142001,920
556255001,921
830185001,922
588689002,923
620928005,924
786193001,925
573856001,926
537116012,927
537116001,928
448515036,929
752814016,930
762666003,931
796179005,932
795675009,933
572797002,934
826492004,935
516000102,936
619918001,937
730946001,938
811959001,939
200182002,940
730946002,941
516000001,942
762711001,943
674052011,944
807748001,945
771338005,946
818528003,947
777467001,948
158340001,949
693246007,950
826498003,951
816683001,952
726716001,953
837443001,954
843465002,955
715828002,956
818834001,957
791254001,958
697054058,959
750397015,960
810592001,961
814131001,962
562211012,963
554598001,964
762896007,965
766193001,966
842233001,967
735600006,968
826218001,969
738133005,970
543054005,971
543054014,972
807645001,973
747636005,974
807473001,975
739578007,976
767687002,977
811438001,978
720125001,979
853198001,980
846347005,981
714807004,982
814129001,983
816598004,984
796292001,985
536139055,986
790383007,987
568594001,988
789403001,989
809549002,990
767422004,991
752814017,992
809411001,993
752814020,994
436261001,995
820873001,996
788281002,997
798916001,998
652246006,999
750397012,1000
685813024,1001
815902001,1002
448509001,1003
793949002,1004
874240001,1005
736066002,1006
803949002,1007
777504001,1008
788328001,1009
835247001,1010
674606046,1011
820611001,1012
818694001,1013
179123001,1014
243613004,1015
792058001,1016
742561002,1017
758359002,1018
682369003,1019
768440001,1020
722439005,1021
758470001,1022
650672002,1023
809239001,1024
490176011,1025
556539027,1026
556539010,1027
556539014,1028
821152001,1029
844915007,1030
842605016,1031
783346013,1032
846711001,1033
777504003,1034
736659001,1035
372860002,1036
785069002,1037
739529011,1038
740429001,1039
739529009,1040
790368004,1041
849663001,1042
746871001,1043
836258001,1044
765502001,1045
759480001,1046
820613002,1047
745091003,1048
730683017,1049
674606035,1050
695457006,1051
679853026,1052
189626001,1053
858460001,1054
831052003,1055
715537001,1056
812320001,1057
788455003,1058
780653002,1059
541518004,1060
780636002,1061
788844001,1062
810187004,1063
562613013,1064
562613009,1065
562613011,1066
507883014,1067
770351003,1068
801240001,1069
853924001,1070
831568001,1071
825688005,1072
777892001,1073
817392001,1074
740213001,1075
753737015,1076
836303001,1077
826492003,1078
595773002,1079
740429002,1080
718936002,1081
351933001,1082
809431001,1083
324946001,1084
536139047,1085
578476001,1086
793185016,1087
800804001,1088
798779001,1089
792401001,1090
796374001,1091
793856005,1092
662948012,1093
764994001,1094
780400001,1095
712398001,1096
664074067,1097
855076002,1098
787946002,1099
838324001,1100
797565001,1101
792701001,1102
741843002,1103
724773005,1104
828928001,1105
687524009,1106
773719004,1107
787696001,1108
754262005,1109
738943003,1110
695632089,1111
691300005,1112
539723042,1113
761218004,1114
805986003,1115
831403001,1116
823178001,1117
753085002,1118
787185005,1119
697054052,1120
736530010,1121
757921001,1122
757909003,1123
488697028,1124
743905003,1125
553932004,1126
569984028,1127
701134023,1128
836997004,1129
759394003,1130
539291004,1131
785018008,1132
789081002,1133
842463002,1134
818264002,1135
606395023,1136
606395021,1137
832598002,1138
842605015,1139
826776001,1140
799417001,1141
831024001,1142
757303012,1143
799421004,1144
789667001,1145
799421001,1146
659832004,1147
759807008,1148
770346001,1149
733045001,1150
749699001,1151
682550002,1152
717490002,1153
794575001,1154
826729001,1155
846700001,1156
855748002,1157
697834002,1158
689365040,1159
767862001,1160
678342001,1161
760084008,1162
707269004,1163
715624010,1164
787260001,1165
792817004,1166
855748001,1167
790791003,1168
803985001,1169
699923008,1170
701134029,1171
779156001,1172
774005002,1173
699923046,1174
701134030,1175
695632001,1176
788261001,1177
803176001,1178
820671002,1179
782446001,1180
564358012,1181
612109002,1182
516903026,1183
826209001,1184
787235002,1185
721266001,1186
408575004,1187
761162001,1188
226959007,1189
304778011,1190
814208001,1191
768610003,1192
640174005,1193
839915001,1194
851219001,1195
501722004,1196
778270006,1197
816919005,1198
756099003,1199
868410001,1200
835296001,1201
761717001,1202
664074037,1203
838099001,1204
853708001,1205
706016002,1206
819051001,1207
679853017,1208
742725001,1209
740423001,1210
679853016,1211
803647007,1212
552617003,1213
673677011,1214
795440001,1215
754323008,1216
790034002,1217
350911001,1218
499334001,1219
756684005,1220
754362004,1221
548111012,1222
757904004,1223
739680010,1224
630525021,1225
832859001,1226
453358001,1227
620216048,1228
793406003,1229
599580017,1230
737224002,1231
784406002,1232
734592001,1233
764520002,1234
564334002,1235
717816003,1236
764582001,1237
804267001,1238
783440005,1239
830936001,1240
775077001,1241
805003001,1242
738815003,1243
699598011,1244
724399001,1245
707611001,1246
799748001,1247
836954001,1248
791587001,1249
757303013,1250
826500002,1251
708868001,1252
796644002,1253
351484034,1254
735843001,1255
781608002,1256
784485003,1257
821643001,1258
687704040,1259
781660002,1260
835730001,1261
811297001,1262
836009001,1263
810508009,1264
715828005,1265
648306009,1266
740208006,1267
200182001,1268
696744001,1269
832323001,1270
685816011,1271
399256036,1272
581363001,1273
832520002,1274
779862001,1275
829052001,1276
691300004,1277
568601023,1278
568597023,1279
687539002,1280
828933003,1281
663568006,1282
840873002,1283
769814002,1284
715624040,1285
803625001,1286
464297007,1287
860857003,1288
456163065,1289
568601007,1290
715624011,1291
721148001,1292
752689002,1293
179950001,1294
757964002,1295
507909001,1296
679853009,1297
800320002,1298
739679007,1299
745462001,1300
751471003,1301
649397012,1302
556438013,1303
798868001,1304
377436002,1305
516859007,1306
821648004,1307
337991002,1308
693246009,1309
461327006,1310
792666001,1311
824804001,1312
809386001,1313
827635001,1314
702208002,1315
798826002,1316
769061004,1317
812807001,1318
706271029,1319
763732004,1320
802920001,1321
789060004,1322
730683001,1323
684272001,1324
111586001,1325
743049002,1326
746775005,1327
793154002,1328
784467007,1329
806373002,1330
554450019,1331
850581001,1332
665769002,1333
749334003,1334
664405002,1335
761665005,1336
753692004,1337
809239002,1338
820428001,1339
826492002,1340
763270001,1341
677930066,1342
849730002,1343
820360001,1344
812683016,1345
622956001,1346
799071001,1347
408664010,1348
710877015,1349
564311002,1350
710877003,1351
564311019,1352
301227002,1353
685814007,1354
685814033,1355
685814006,1356
417951005,1357
683123014,1358
771557004,1359
731425002,1360
681561001,1361
712547001,1362
821663005,1363
697054054,1364
495685013,1365
636323005,1366
693497004,1367
804664004,1368
821152004,1369
464927008,1370
631536020,1371
688432001,1372
824997001,1373
408647009,1374
804992002,1375
752744010,1376
790006003,1377
796042002,1378
826646003,1379
762846001,1380
817260002,1381
754362003,1382
785018003,1383
695632087,1384
806243006,1385
568838009,1386
738943001,1387
650122002,1388
110065002,1389
700737001,1390
736923002,1391
699598004,1392
608776020,1393
764415006,1394
623115001,1395
399136061,1396
647982006,1397
738257001,1398
748588003,1399
819082001,1400
795975011,1401
573085028,1402
562761001,1403
738943012,1404
722169001,1405
799431001,1406
828644001,1407
777628003,1408
660726005,1409
798791001,1410
762846008,1411
741482001,1412
501820001,1413
574109012,1414
546579001,1415
736046001,1416
399223029,1417
819423002,1418
851340001,1419
724905003,1420
761698001,1421
762856001,1422
616049002,1423
787237002,1424
804292003,1425
691177005,1426
747192001,1427
763978006,1428
787853004,1429
799428003,1430
634426008,1431
788632004,1432
801301001,1433
763280001,1434
738567003,1435
675068005,1436
753214006,1437
565379002,1438
179208001,1439
753214007,1440
799573001,1441
823277001,1442
820360002,1443
848254002,1444
772119001,1445
806477001,1446
809757001,1447
775970001,1448
725951001,1449
812507003,1450
849584005,1451
764568001,1452
851877001,1453
656401003,1454
699924010,1455
577425014,1456
701134024,1457
688537005,1458
699867001,1459
807704001,1460
836235001,1461
495884012,1462
253448001,1463
805772002,1464
567424031,1465
824752001,1466
751994016,1467
800419001,1468
743840003,1469
567418040,1470
781758016,1471
789808001,1472
784628001,1473
614460008,1474
741478004,1475
569997031,1476
685816007,1477
652365003,1478
793018001,1479
569997022,1480
783543006,1481
795354001,1482
408104016,1483
569996001,1484
764087001,1485
740519002,1486
806191002,1487
617081001,1488
833785001,1489
750476006,1490
754108001,1491
848681001,1492
832999001,1493
822505002,1494
671217014,1495
751870005,1496
297067002,1497
857381001,1498
788632002,1499
616920001,1500
305775022,1501
773191001,1502
622955007,1503
773983001,1504
739680004,1505
464927019,1506
814980001,1507
823222001,1508
787285005,1509
761204001,1510
736917004,1511
682236006,1512
676111001,1513
429313006,1514
772785004,1515
788328003,1516
739334002,1517
620573006,1518
807244005,1519
759481001,1520
764355004,1521
827632001,1522
736780001,1523
775081001,1524
652731036,1525
730683003,1526
495685012,1527
820563007,1528
679284005,1529
736530011,1530
766402006,1531
703991001,1532
807819001,1533
760281002,1534
615141007,1535
573085043,1536
810825007,1537
803986011,1538
599580036,1539
776237004,1540
664405005,1541
781862001,1542
806713001,1543
865236001,1544
579302001,1545
579302013,1546
579302015,1547
708471003,1548
700701002,1549
717490001,1550
689365026,1551
819004002,1552
833459002,1553
743098002,1554
823986002,1555
819004001,1556
766402012,1557
801166001,1558
746260001,1559
744036001,1560
749974001,1561
758557001,1562
743906003,1563
734922001,1564
767228002,1565
734933001,1566
818024004,1567
752514008,1568
828938001,1569
584631058,1570
564310025,1571
532578030,1572
564309022,1573
738133006,1574
665089008,1575
763673001,1576
853654002,1577
797150002,1578
719686001,1579
752486005,1580
715828004,1581
554450025,1582
801327001,1583
693242012,1584
810818002,1585
823198001,1586
821341001,1587
800803001,1588
824011001,1589
832013001,1590
765853019,1591
789094001,1592
783707019,1593
742400040,1594
745250003,1595
795836005,1596
802786001,1597
760879005,1598
836226001,1599
744291012,1600
787716001,1601
800387001,1602
717797001,1603
757218002,1604
817864001,1605
707488001,1606
744276001,1607
318066014,1608
757218001,1609
801204005,1610
513699010,1611
660599013,1612
464277014,1613
554450001,1614
778064029,1615
547780002,1616
614622006,1617
614622018,1618
624486013,1619
688558018,1620
836231001,1621
690545001,1622
720504001,1623
767423006,1624
782874003,1625
829783005,1626
789081003,1627
756322001,1628
799429001,1629
505224014,1630
819714001,1631
736530016,1632
797565002,1633
797567001,1634
810825001,1635
797567002,1636
736531001,1637
736530007,1638
502522001,1639
456163060,1640
777892002,1641
773955001,1642
798763003,1643
738713021,1644
737222011,1645
737222004,1646
736887003,1647
735607003,1648
736887002,1649
687704002,1650
554450004,1651
779842002,1652
798579013,1653
820542004,1654
677999006,1655
523936035,1656
523936021,1657
775402004,1658
726003003,1659
766006001,1660
669713007,1661
716548003,1662
726768004,1663
843465001,1664
857163001,1665
834662003,1666
756662001,1667
796424001,1668
823963001,1669
806373001,1670
842605004,1671
774279004,1672
742079003,1673
739347019,1674
739347005,1675
739347003,1676
815264002,1677
834412001,1678
757903019,1679
400285006,1680
733378001,1681
766738001,1682
816598001,1683
802023006,1684
799365002,1685
842302003,1686
767834002,1687
816932001,1688
702118003,1689
738133007,1690
697054060,1691
684824002,1692
824835001,1693
821845002,1694
760285004,1695
511986008,1696
745219004,1697
747197003,1698
714384006,1699
745247004,1700
731407007,1701
660497007,1702
760240003,1703
802186001,1704
536139058,1705
695632047,1706
640539013,1707
806269005,1708
791587005,1709
516000090,1710
691855005,1711
681179011,1712
662369052,1713
471714008,1714
662369011,1715
471714005,1716
602222010,1717
563519016,1718
547780001,1719
848420001,1720
807055002,1721
789734001,1722
793856003,1723
316085002,1724
820613003,1725
788328005,1726
753214011,1727
730863027,1728
699755059,1729
828465001,1730
823986001,1731
441386008,1732
516859002,1733
797394001,1734
711649001,1735
729928012,1736
399223068,1737
843817002,1738
840011001,1739
844734001,1740
797624002,1741
767079001,1742
775825001,1743
764758004,1744
594177004,1745
694298007,1746
839641001,1747
816083001,1748
769007001,1749
694968013,1750
756189002,1751
852092001,1752
758713004,1753
816586010,1754
543054006,1755
798763002,1756
753737003,1757
817736006,1758
681176023,1759
804682001,1760
735607001,1761
771806002,1762
788651002,1763
795988002,1764
768717001,1765
678696015,1766
810825003,1767
750422031,1768
772902002,1769
554772003,1770
753210001,1771
681237008,1772
841260001,1773
739362008,1774
733067002,1775
750423009,1776
825688004,1777
834749001,1778
846347001,1779
764624001,1780
763280004,1781
788006002,1782
685468001,1783
812189002,1784
787696005,1785
452516007,1786
763617003,1787
594264003,1788
751998001,1789
757196001,1790
713997055,1791
804735011,1792
809757004,1793
768189001,1794
679853014,1795
763280005,1796
761619001,1797
786925004,1798
640974001,1799
687524013,1800
679854020,1801
640974003,1802
751214002,1803
755360002,1804
304778010,1805
782479002,1806
699924030,1807
669091003,1808
688464022,1809
806261006,1810
768465001,1811
796241001,1812
818764002,1813
744340003,1814
755574001,1815
696780011,1816
674606047,1817
547780003,1818
757903003,1819
853654003,1820
567418039,1821
765367001,1822
632803008,1823
759731005,1824
632832003,1825
782616005,1826
570002008,1827
632803001,1828
810831002,1829
714620007,1830
714620005,1831
811683003,1832
770352006,1833
817727001,1834
741313002,1835
702368005,1836
749407004,1837
843673002,1838
399087030,1839
839708002,1840
806412005,1841
691072002,1842
691072017,1843
685816017,1844
800801001,1845
697027004,1846
761347001,1847
718278002,1848
771259002,1849
814389001,1850
746627001,1851
790096003,1852
718278003,1853
679285018,1854
772773001,1855
550384001,1856
764581001,1857
827833001,1858
770703003,1859
636207006,1860
495685007,1861
824185001,1862
690222006,1863
811198002,1864
679853001,1865
690222004,1866
811913007,1867
797892007,1868
831064001,1869
774151002,1870
685044006,1871
569974024,1872
456163063,1873
456163070,1874
226959008,1875
770345002,1876
757905002,1877
215589001,1878
234421001,1879
734930002,1880
647000001,1881
791293003,1882
784727001,1883
782054002,1884
806243004,1885
759871018,1886
807176003,1887
700765001,1888
695322004,1889
784722001,1890
736983002,1891
818378001,1892
798972001,1893
798972003,1894
792440001,1895
817280001,1896
407653001,1897
780418002,1898
806653001,1899
536139060,1900
486782003,1901
661493005,1902
652956002,1903
684062001,1904
616123005,1905
804454001,1906
661794006,1907
661794005,1908
809883005,1909
408649007,1910
815727001,1911
523489013,1912
679285001,1913
784650004,1914
784537002,1915
700092001,1916
742742006,1917
680263001,1918
722022001,1919
830360001,1920
821759001,1921
695632035,1922
739980003,1923
810507002,1924
792695001,1925
797942001,1926
818692001,1927
789147002,1928
789147004,1929
812167003,1930
743616001,1931
687704001,1932
799365004,1933
662592002,1934
686126001,1935
783707050,1936
742739001,1937
742400033,1938
760111001,1939
808954001,1940
685816001,1941
570002001,1942
692226003,1943
692226004,1944
417951001,1945
240561001,1946
812807002,1947
762741001,1948
849886001,1949
732409034,1950
824150002,1951
685813006,1952
833951001,1953
788846004,1954
784396003,1955
680263013,1956
788176003,1957
608776025,1958
805966001,1959
589017002,1960
773867001,1961
757904002,1962
777148003,1963
829135001,1964
514577019,1965
766469004,1966
773989001,1967
842605005,1968
772565001,1969
851339001,1970
769393002,1971
828058001,1972
748853001,1973
762846010,1974
563519013,1975
802461007,1976
574399001,1977
759871002,1978
779231003,1979
767869001,1980
795675003,1981
795675004,1982
243937001,1983
759871001,1984
839227001,1985
781613002,1986
771844001,1987
789309002,1988
689365057,1989
622955001,1990
759465001,1991
770351002,1992
814293008,1993
547349002,1994
613546002,1995
786132004,1996
795706001,1997
509210020,1998
770352002,1999
509210006,2000
788106005,2001
788106003,2002
794396003,2003
745014003,2004
818788002,2005
645930005,2006
606311001,2007
484398001,2008
814120001,2009
639450009,2010
701050001,2011
569562005,2012
802273001,2013
799338001,2014
796234003,2015
683001009,2016
695632041,2017
759394006,2018
201219013,2019
111609001,2020
764727002,2021
648719001,2022
803757001,2023
689365036,2024
675069002,2025
691254007,2026
697564011,2027
689365045,2028
789808003,2029
237347052,2030
794538001,2031
778798002,2032
815574002,2033
752000008,2034
842318001,2035
543310008,2036
828830001,2037
811608001,2038
794566002,2039
640539001,2040
780172005,2041
812271004,2042
811793003,2043
536358002,2044
792521005,2045
620425001,2046
804733001,2047
812218001,2048
755458008,2049
760876004,2050
682550020,2051
564311028,2052
783309001,2053
721268001,2054
824079001,2055
614496002,2056
552041008,2057
790918001,2058
826498002,2059
228257002,2060
228257001,2061
805011011,2062
228257004,2063
293244003,2064
669851001,2065
710876018,2066
819500002,2067
820357001,2068
826582001,2069
762619003,2070
647781010,2071
557908004,2072
755574002,2073
755574003,2074
636096002,2075
819758005,2076
671852003,2077
783978004,2078
788176001,2079
695324007,2080
823107001,2081
802909002,2082
536139054,2083
811887001,2084
490176001,2085
640639003,2086
611415001,2087
611415005,2088
649397015,2089
782769001,2090
777441001,2091
823798001,2092
794094001,2093
822789003,2094
817305001,2095
805370001,2096
804801004,2097
746861009,2098
805713001,2099
749102003,2100
829078001,2101
786176003,2102
519583045,2103
812320002,2104
802485002,2105
568597033,2106
693242018,2107
781548002,2108
754267006,2109
233091021,2110
241412045,2111
838783001,2112
678642008,2113
723084002,2114
636392005,2115
839158002,2116
633130002,2117
535455002,2118
643588006,2119
646101001,2120
785796001,2121
562245096,2122
533393003,2123
715828014,2124
810901001,2125
824358001,2126
693242031,2127
579541001,2128
785593009,2129
788768002,2130
717490007,2131
820542003,2132
810419001,2133
717490008,2134
800389001,2135
600886011,2136
813898002,2137
707569003,2138
